datetime,n,ic,month,session_type
2019-01-02 08:59:00,36,-0.10270270270270271,2019-01,day
2019-01-02 09:00:00,39,-0.1360323886639676,2019-01,day
2019-01-02 09:01:00,39,0.01862725286206342,2019-01,day
2019-01-02 09:02:00,40,0.07917819793878637,2019-01,day
2019-01-02 09:03:00,40,0.08086683249198325,2019-01,day
2019-01-02 09:04:00,40,0.14634146341463414,2019-01,day
2019-01-02 09:05:00,40,-0.017073170731707315,2019-01,day
2019-01-02 09:06:00,40,-0.011632270168855536,2019-01,day
2019-01-02 09:07:00,40,0.03789868667917448,2019-01,day
2019-01-02 09:08:00,40,0.275797373358349,2019-01,day
2019-01-02 09:09:00,40,0.2028237724450902,2019-01,day
2019-01-02 09:10:00,41,0.24173526744477108,2019-01,day
2019-01-02 09:11:00,41,0.10453872328194765,2019-01,day
2019-01-02 09:12:00,41,0.02787942192523859,2019-01,day
2019-01-02 09:13:00,41,0.17543554006968642,2019-01,day
2019-01-02 09:14:00,41,0.20909566443928942,2019-01,day
2019-01-02 09:15:00,41,0.0627177700348432,2019-01,day
2019-01-02 09:16:00,41,0.20505226480836236,2019-01,day
2019-01-02 09:17:00,42,0.019043760129659644,2019-01,day
2019-01-02 09:18:00,42,-0.06485084838788957,2019-01,day
2019-01-02 09:19:00,42,0.03808992224824493,2019-01,day
2019-01-02 09:20:00,42,-0.05139429734740248,2019-01,day
2019-01-02 09:21:00,42,-0.09092014107377763,2019-01,day
2019-01-02 09:22:00,42,0.10592430644047543,2019-01,day
2019-01-02 09:23:00,40,0.05685069662429448,2019-01,day
2019-01-02 09:24:00,40,0.15744042311353768,2019-01,day
2019-01-02 09:25:00,41,-0.05941801797816474,2019-01,day
2019-01-02 09:26:00,41,-0.04337979094076655,2019-01,day
2019-01-02 09:27:00,40,0.14297105883733463,2019-01,day
2019-01-02 09:28:00,41,-0.1848754166417384,2019-01,day
2019-01-02 09:29:00,41,-0.19337692467540346,2019-01,day
2019-01-02 09:30:00,40,-0.229874276894021,2019-01,day
2019-01-02 09:31:00,39,-0.12085631879438535,2019-01,day
2019-01-02 09:32:00,39,-0.2167113723105352,2019-01,day
2019-01-02 09:33:00,39,-0.19353206158698893,2019-01,day
2019-01-02 09:34:00,40,-0.224390243902439,2019-01,day
2019-01-02 09:35:00,40,-0.1717716592724145,2019-01,day
2019-01-02 09:36:00,39,-0.06072874493927125,2019-01,day
2019-01-02 09:37:00,39,-0.11902834008097166,2019-01,day
2019-01-02 09:38:00,39,0.14109311740890687,2019-01,day
2019-01-02 09:39:00,39,-0.1862725286206342,2019-01,day
2019-01-02 09:40:00,40,0.09128007890336391,2019-01,day
2019-01-02 09:41:00,39,0.11419315885004096,2019-01,day
2019-01-02 09:42:00,39,0.18341009183871543,2019-01,day
2019-01-02 09:43:00,39,-0.04820253782439236,2019-01,day
2019-01-02 09:44:00,39,-0.09954431655751615,2019-01,day
2019-01-02 09:45:00,39,0.1562753036437247,2019-01,day
2019-01-02 09:46:00,39,0.049605184252234105,2019-01,day
2019-01-02 09:47:00,39,-0.22308821325194747,2019-01,day
2019-01-02 09:48:00,39,-0.06589402306126035,2019-01,day
2019-01-02 09:49:00,39,0.08340080971659919,2019-01,day
2019-01-02 09:50:00,39,-0.23756262999197858,2019-01,day
2019-01-02 09:51:00,39,-0.2819838056680162,2019-01,day
2019-01-02 09:52:00,39,0.06346475032167471,2019-01,day
2019-01-02 09:53:00,40,0.0001876172607879925,2019-01,day
2019-01-02 09:54:00,40,-0.27185741088180115,2019-01,day
2019-01-02 09:55:00,40,-0.09889285218216251,2019-01,day
2019-01-02 09:56:00,40,-0.02570477042088562,2019-01,day
2019-01-02 09:57:00,40,-0.08292682926829269,2019-01,day
2019-01-02 09:58:00,40,-0.15141423160331896,2019-01,day
2019-01-02 09:59:00,40,-0.05413011873303287,2019-01,day
2019-01-02 10:00:00,40,-0.08463126439118651,2019-01,day
2019-01-02 10:01:00,40,-0.35602585130628733,2019-01,day
2019-01-02 10:02:00,40,-0.4075187277531634,2019-01,day
