datetime,n,ic,month,session_type
2019-01-02 08:59:00,36,-0.23912483912483912,2019-01,day
2019-01-02 09:29:00,41,-0.19285404880877324,2019-01,day
2019-01-02 09:59:00,40,-0.09203058314922918,2019-01,day
2019-01-02 10:44:00,39,0.14643039851695663,2019-01,day
2019-01-02 13:44:00,40,-0.05947858640192132,2019-01,day
2019-01-02 14:14:00,40,0.37661850916432665,2019-01,day
2019-01-02 21:12:00,31,0.25766129032258067,2019-01,night
2019-01-02 21:42:00,31,0.2157258064516129,2019-01,night
2019-01-02 22:12:00,30,0.2932462375654742,2019-01,night
2019-01-02 22:42:00,24,-0.1408695652173913,2019-01,night
2019-01-03 09:11:00,39,-0.07692697008687843,2019-01,day
2019-01-03 09:41:00,38,0.24731775109017343,2019-01,day
2019-01-03 10:11:00,39,0.12430944791156417,2019-01,day
2019-01-03 10:56:00,40,0.08206576387655976,2019-01,day
2019-01-03 13:56:00,39,0.19821826686913138,2019-01,day
2019-01-03 14:26:00,39,0.13383276241112957,2019-01,day
2019-01-03 21:24:00,30,0.010011123470522803,2019-01,night
2019-01-03 21:54:00,30,0.15061179087875415,2019-01,night
2019-01-03 22:24:00,31,0.08995563458795214,2019-01,night
2019-01-03 22:54:00,25,0.21153846153846154,2019-01,night
2019-01-04 09:22:00,41,0.05644845164115735,2019-01,day
2019-01-04 09:52:00,41,-0.04285714285714286,2019-01,day
2019-01-04 10:37:00,41,-0.03745970903388797,2019-01,day
2019-01-04 13:37:00,41,-0.042334494773519166,2019-01,day
2019-01-04 14:07:00,41,0.18222249233205623,2019-01,day
2019-01-04 21:05:00,31,-0.14934417290641552,2019-01,night
2019-01-04 21:35:00,31,-0.09035902308386223,2019-01,night
2019-01-04 22:05:00,30,0.08855267604022841,2019-01,night
2019-01-04 22:35:00,24,0.12260869565217392,2019-01,night
2019-01-07 09:03:00,39,0.23209676632791088,2019-01,day
2019-01-07 09:33:00,40,0.06558618216199223,2019-01,day
2019-01-07 10:03:00,40,-0.03673953757211886,2019-01,day
2019-01-07 10:48:00,40,0.44661288082266937,2019-01,day
2019-01-07 13:48:00,40,0.1060535076881786,2019-01,day
2019-01-07 14:18:00,41,0.3443529773726775,2019-01,day
2019-01-07 21:16:00,30,0.026485646959656984,2019-01,night
2019-01-07 21:46:00,30,0.16351501668520577,2019-01,night
2019-01-07 22:16:00,30,0.3039026506117339,2019-01,night
2019-01-07 22:46:00,24,0.24456058000282774,2019-01,night
2019-01-08 09:14:00,38,-0.12244228033701718,2019-01,day
2019-01-08 09:44:00,40,0.25633327529570016,2019-01,day
2019-01-08 10:14:00,39,0.2266309026638432,2019-01,day
2019-01-08 10:59:00,38,0.09021240677215711,2019-01,day
2019-01-08 13:59:00,40,0.24465290806754222,2019-01,day
2019-01-08 14:29:00,40,-0.06072267210110757,2019-01,day
2019-01-08 21:27:00,30,0.17327404952982825,2019-01,night
2019-01-08 21:57:00,31,0.09404646564106708,2019-01,night
2019-01-08 22:27:00,30,0.041648132727606535,2019-01,night
2019-01-08 22:57:00,23,0.02075098814229249,2019-01,night
2019-01-09 09:26:00,40,0.16000007053278928,2019-01,day
2019-01-09 09:56:00,40,0.16397748592870545,2019-01,day
2019-01-09 10:41:00,41,0.2348841297201351,2019-01,day
2019-01-09 13:41:00,39,-0.13927125506072874,2019-01,day
2019-01-09 14:11:00,40,-0.23350542223733484,2019-01,day
2019-01-09 21:09:00,29,-0.008871366281982571,2019-01,night
2019-01-09 21:39:00,29,-0.07654344320548657,2019-01,night
2019-01-09 22:09:00,29,0.1695416667223336,2019-01,night
2019-01-09 22:39:00,23,-0.048418972332015815,2019-01,night
2019-01-10 09:09:00,39,0.32993714804586444,2019-01,day
2019-01-10 09:39:00,41,0.11219512195121951,2019-01,day
2019-01-10 10:09:00,42,0.13470120397286395,2019-01,day
2019-01-10 10:54:00,40,-0.06997766930671843,2019-01,day
2019-01-10 13:54:00,39,-0.05384615384615384,2019-01,day
2019-01-10 14:24:00,38,-0.13835039519689113,2019-01,day
2019-01-10 21:22:00,29,0.12660098522167487,2019-01,night
2019-01-10 21:52:00,29,0.08624939440816388,2019-01,night
2019-01-10 22:22:00,29,-0.028148233952985383,2019-01,night
2019-01-10 22:52:00,23,0.0004941932446396689,2019-01,night
2019-01-11 09:21:00,40,0.050469043151969976,2019-01,day
2019-01-11 09:51:00,40,0.17430461110220982,2019-01,day
2019-01-11 10:36:00,39,-0.08374684617809346,2019-01,day
2019-01-11 13:36:00,41,0.3866527328256527,2019-01,day
2019-01-11 14:06:00,41,-0.2483011015216562,2019-01,day
2019-01-11 21:04:00,30,0.03193770904178432,2019-01,night
2019-01-11 21:34:00,29,0.11125545609669871,2019-01,night
2019-01-11 22:04:00,29,0.10689655172413792,2019-01,night
2019-01-11 22:34:00,23,0.17408514945157766,2019-01,night
2019-01-14 09:02:00,37,-0.19274537695590327,2019-01,day
2019-01-14 09:32:00,38,0.07090879257754756,2019-01,day
2019-01-14 10:02:00,38,0.025523073698238825,2019-01,day
2019-01-14 10:47:00,38,-0.2023197286355181,2019-01,day
2019-01-14 13:47:00,39,-0.005164557624042039,2019-01,day
2019-01-14 14:17:00,40,-0.10680432898154622,2019-01,day
2019-01-14 21:15:00,30,0.17738706409114804,2019-01,night
2019-01-14 21:45:00,29,-0.041892562998251025,2019-01,night
2019-01-14 22:15:00,29,0.01847518181275705,2019-01,night
2019-01-14 22:45:00,23,0.38832560777145775,2019-01,night
2019-01-15 09:13:00,39,-0.07795100382493932,2019-01,day
2019-01-15 09:43:00,39,0.23850062899799224,2019-01,day
2019-01-15 10:13:00,36,-0.051354656133113075,2019-01,day
2019-01-15 10:58:00,37,-0.013040128053255039,2019-01,day
2019-01-15 13:58:00,36,0.11560247551026887,2019-01,day
2019-01-15 14:28:00,37,0.05915826911677534,2019-01,day
2019-01-15 21:26:00,30,0.09010011123470522,2019-01,night
2019-01-15 21:56:00,30,-0.1375778235646094,2019-01,night
2019-01-15 22:26:00,30,0.4113934269578092,2019-01,night
2019-01-15 22:56:00,24,-0.028720637509228878,2019-01,night
2019-01-16 09:25:00,38,0.19609345107865003,2019-01,day
2019-01-16 09:55:00,39,-0.022987344718775348,2019-01,day
2019-01-16 10:40:00,37,0.08741550582425664,2019-01,day
2019-01-16 13:40:00,38,0.1467337783127257,2019-01,day
2019-01-16 14:10:00,39,-0.005465587044534413,2019-01,day
2019-01-16 21:08:00,29,0.05221674876847291,2019-01,night
2019-01-16 21:38:00,29,-0.0076364084826062465,2019-01,night
2019-01-16 22:08:00,29,0.11458609634157656,2019-01,night
2019-01-16 22:38:00,22,0.03448278065892154,2019-01,night
2019-01-17 09:07:00,37,0.001779148693845115,2019-01,day
2019-01-17 09:37:00,36,0.31814671814671813,2019-01,day
2019-01-17 10:07:00,37,-0.017802053837843553,2019-01,day
2019-01-17 10:52:00,38,0.08613330621141942,2019-01,day
2019-01-17 13:52:00,38,0.3463981250328945,2019-01,day
2019-01-17 14:22:00,38,0.24789318750808764,2019-01,day
2019-01-17 21:20:00,27,-0.1617826617826618,2019-01,night
2019-01-17 21:50:00,29,0.21580312697288792,2019-01,night
2019-01-17 22:20:00,28,0.34665941671586914,2019-01,night
2019-01-17 22:50:00,23,0.3874475037975004,2019-01,night
2019-01-18 09:18:00,38,0.09509219251526053,2019-01,day
2019-01-18 09:48:00,38,0.3012529413055377,2019-01,day
2019-01-18 10:33:00,37,0.19629940588757766,2019-01,day
2019-01-18 13:33:00,39,0.482413078202714,2019-01,day
2019-01-18 14:03:00,38,-0.026371942918501482,2019-01,day
2019-01-18 21:01:00,29,0.05024630541871921,2019-01,night
2019-01-18 21:31:00,30,0.22316164338781178,2019-01,night
2019-01-18 22:01:00,30,0.2605116796440489,2019-01,night
2019-01-18 22:31:00,24,-0.1982575511265524,2019-01,night
2019-01-21 08:59:00,11,-0.4,2019-01,day
2019-01-21 09:29:00,42,-0.18953008341989713,2019-01,day
2019-01-21 09:59:00,42,-0.1995786403046755,2019-01,day
2019-01-21 10:44:00,42,-0.08600843767443854,2019-01,day
2019-01-21 13:44:00,42,0.3980389776777145,2019-01,day
2019-01-21 14:14:00,42,0.5034133771418611,2019-01,day
2019-01-21 21:12:00,31,0.12613528117095904,2019-01,night
2019-01-21 21:42:00,31,0.12040428610225273,2019-01,night
2019-01-21 22:12:00,30,-0.08031145717463849,2019-01,night
2019-01-21 22:42:00,24,0.17130434782608697,2019-01,night
2019-01-22 09:10:00,40,-0.04052532833020638,2019-01,day
2019-01-22 09:40:00,40,0.037808424805328825,2019-01,day
2019-01-22 10:10:00,38,0.23384581749725175,2019-01,day
2019-01-22 10:55:00,38,-0.0663128523178917,2019-01,day
2019-01-22 13:55:00,39,0.27085020242914976,2019-01,day
2019-01-22 14:25:00,39,-0.22450528901670577,2019-01,day
2019-01-22 21:23:00,30,0.008009789792583474,2019-01,night
2019-01-22 21:53:00,30,0.1190741270875335,2019-01,night
2019-01-22 22:23:00,30,-0.05096817776270126,2019-01,night
2019-01-22 22:53:00,23,-0.05434782608695652,2019-01,night
2019-01-23 09:21:00,39,0.19619356547108102,2019-01,day
2019-01-23 09:51:00,40,0.20093808630393994,2019-01,day
2019-01-23 10:36:00,38,0.0025172376656450402,2019-01,day
2019-01-23 13:36:00,38,0.1840640894918771,2019-01,day
2019-01-23 14:06:00,37,-0.0016605387809221072,2019-01,day
2019-01-23 21:04:00,28,-0.05199781061850027,2019-01,night
2019-01-23 21:34:00,29,-0.2938785587015888,2019-01,night
2019-01-23 22:04:00,29,-0.18866995073891626,2019-01,night
2019-01-23 22:34:00,23,-0.0019767729785586754,2019-01,night
2019-01-24 09:02:00,39,-0.10951417004048583,2019-01,day
2019-01-24 09:32:00,39,-0.37299458522387774,2019-01,day
2019-01-24 10:02:00,40,0.29100802133425985,2019-01,day
2019-01-24 10:47:00,36,0.014286633661091607,2019-01,day
2019-01-24 13:47:00,28,0.2028192163512275,2019-01,day
2019-01-24 14:17:00,36,0.2064881633835983,2019-01,day
2019-01-24 21:15:00,28,0.0065780507756178054,2019-01,night
2019-01-24 21:45:00,27,-0.051892551892551896,2019-01,night
2019-01-24 22:15:00,28,0.022991652056009594,2019-01,night
2019-01-24 22:45:00,22,0.21632308120459742,2019-01,night
2019-01-25 09:14:00,36,-0.1351699323895126,2019-01,day
2019-01-25 09:44:00,36,0.23103675105217183,2019-01,day
2019-01-25 10:14:00,38,0.3410335523000842,2019-01,day
2019-01-25 10:59:00,38,0.20134595423254242,2019-01,day
2019-01-25 13:59:00,39,0.04121519515657078,2019-01,day
