datetime,n,ic,month,session_type
2019-01-02 08:59:00,36,-0.13471104204654694,2019-01,day
2019-01-02 09:29:00,41,-0.1955234706401825,2019-01,day
2019-01-02 09:59:00,40,-0.2103985846042633,2019-01,day
2019-01-02 10:44:00,39,0.0214637890458107,2019-01,day
2019-01-02 13:44:00,40,0.062385208904743195,2019-01,day
2019-01-02 14:14:00,40,0.61454176902771,2019-01,day
2019-01-02 21:12:00,31,0.43628835678100586,2019-01,night
2019-01-02 21:42:00,31,0.4238199293613434,2019-01,night
2019-01-02 22:12:00,30,0.045387934893369675,2019-01,night
2019-01-02 22:42:00,24,0.3305899500846863,2019-01,night
2019-01-03 09:11:00,39,-0.02199910767376423,2019-01,day
2019-01-03 09:41:00,38,0.1853066384792328,2019-01,day
2019-01-03 10:11:00,39,0.24373526871204376,2019-01,day
2019-01-03 10:56:00,40,0.312483549118042,2019-01,day
2019-01-03 13:56:00,39,0.13292303681373596,2019-01,day
2019-01-03 14:26:00,39,0.24656428396701813,2019-01,day
2019-01-03 21:24:00,30,0.08657956123352051,2019-01,night
2019-01-03 21:54:00,30,0.46596983075141907,2019-01,night
2019-01-03 22:24:00,31,-0.38041019439697266,2019-01,night
2019-01-03 22:54:00,25,-0.2758626341819763,2019-01,night
2019-01-04 09:22:00,41,-0.010985611006617546,2019-01,day
2019-01-04 09:52:00,41,0.0071088895201683044,2019-01,day
2019-01-04 10:37:00,41,0.10710099339485168,2019-01,day
2019-01-04 13:37:00,41,0.08775946497917175,2019-01,day
2019-01-04 14:07:00,41,0.4483875334262848,2019-01,day
2019-01-04 21:05:00,31,-0.13933110237121582,2019-01,night
2019-01-04 21:35:00,31,-0.18632090091705322,2019-01,night
2019-01-04 22:05:00,30,0.2358681708574295,2019-01,night
2019-01-04 22:35:00,24,0.3368113338947296,2019-01,night
2019-01-07 09:03:00,39,0.14941738545894623,2019-01,day
2019-01-07 09:33:00,40,0.3002873957157135,2019-01,day
2019-01-07 10:03:00,40,-0.3660268187522888,2019-01,day
2019-01-07 10:48:00,40,0.6893624663352966,2019-01,day
2019-01-07 13:48:00,40,0.6268178224563599,2019-01,day
2019-01-07 14:18:00,41,0.15241745114326477,2019-01,day
2019-01-07 21:16:00,30,0.005017192102968693,2019-01,night
2019-01-07 21:46:00,30,0.1772102415561676,2019-01,night
2019-01-07 22:16:00,30,-0.04455028101801872,2019-01,night
2019-01-07 22:46:00,24,0.18789462745189667,2019-01,night
2019-01-08 09:14:00,38,-0.45230141282081604,2019-01,day
2019-01-08 09:44:00,40,0.5460966229438782,2019-01,day
2019-01-08 10:14:00,39,0.005432316567748785,2019-01,day
2019-01-08 10:59:00,38,-0.20331160724163055,2019-01,day
2019-01-08 13:59:00,40,0.3185149133205414,2019-01,day
2019-01-08 14:29:00,40,0.4150611460208893,2019-01,day
2019-01-08 21:27:00,30,-0.06303205341100693,2019-01,night
2019-01-08 21:57:00,31,0.1565670371055603,2019-01,night
2019-01-08 22:27:00,30,0.024352317675948143,2019-01,night
2019-01-08 22:57:00,23,0.4383780062198639,2019-01,night
2019-01-09 09:26:00,40,0.03496277332305908,2019-01,day
2019-01-09 09:56:00,40,0.4581547677516937,2019-01,day
2019-01-09 10:41:00,41,0.2936864197254181,2019-01,day
2019-01-09 13:41:00,39,0.02376423217356205,2019-01,day
2019-01-09 14:11:00,40,-0.40465033054351807,2019-01,day
2019-01-09 21:09:00,29,0.014618092216551304,2019-01,night
2019-01-09 21:39:00,29,-0.031703051179647446,2019-01,night
2019-01-09 22:09:00,29,0.1560526341199875,2019-01,night
2019-01-09 22:39:00,23,0.19737820327281952,2019-01,night
2019-01-10 09:09:00,39,0.165775328874588,2019-01,day
2019-01-10 09:39:00,41,0.09798911213874817,2019-01,day
2019-01-10 10:09:00,42,0.6871715784072876,2019-01,day
2019-01-10 10:54:00,40,-0.21280047297477722,2019-01,day
2019-01-10 13:54:00,39,0.38178420066833496,2019-01,day
2019-01-10 14:24:00,38,-0.21802480518817902,2019-01,day
2019-01-10 21:22:00,29,0.06296155601739883,2019-01,night
2019-01-10 21:52:00,29,0.2884536683559418,2019-01,night
2019-01-10 22:22:00,29,0.06067967787384987,2019-01,night
2019-01-10 22:52:00,23,0.09846600890159607,2019-01,night
2019-01-11 09:21:00,40,0.7236295342445374,2019-01,day
2019-01-11 09:51:00,40,0.3043600022792816,2019-01,day
2019-01-11 10:36:00,39,-0.3574420213699341,2019-01,day
2019-01-11 13:36:00,41,0.5525373816490173,2019-01,day
2019-01-11 14:06:00,41,-0.45320650935173035,2019-01,day
2019-01-11 21:04:00,30,0.14896218478679657,2019-01,night
2019-01-11 21:34:00,29,-0.13407768309116364,2019-01,night
2019-01-11 22:04:00,29,0.16808359324932098,2019-01,night
