dense_cs_ic_n_timestamps,dense_cs_ic_mean,dense_cs_ic_std,dense_cs_ic_icir,dense_cs_ic_nw_tstat,dense_cs_ic_boot_ci_low,dense_cs_ic_boot_ci_high,dense_cs_rankic_n_timestamps,dense_cs_rankic_mean,dense_cs_rankic_std,dense_cs_rankic_icir,dense_cs_rankic_nw_tstat,dense_cs_rankic_boot_ci_low,dense_cs_rankic_boot_ci_high,nonoverlap_raw_cs_ic_n_timestamps,nonoverlap_raw_cs_ic_mean,nonoverlap_raw_cs_ic_std,nonoverlap_raw_cs_ic_icir,nonoverlap_raw_cs_ic_nw_tstat,nonoverlap_raw_cs_ic_boot_ci_low,nonoverlap_raw_cs_ic_boot_ci_high,nonoverlap_sector_neutral_cs_ic_n_timestamps,nonoverlap_sector_neutral_cs_ic_mean,nonoverlap_sector_neutral_cs_ic_std,nonoverlap_sector_neutral_cs_ic_icir,nonoverlap_sector_neutral_cs_ic_nw_tstat,nonoverlap_sector_neutral_cs_ic_boot_ci_low,nonoverlap_sector_neutral_cs_ic_boot_ci_high,nonoverlap_sector_neutral_cs_rankic_n_timestamps,nonoverlap_sector_neutral_cs_rankic_mean,nonoverlap_sector_neutral_cs_rankic_std,nonoverlap_sector_neutral_cs_rankic_icir,nonoverlap_sector_neutral_cs_rankic_nw_tstat,nonoverlap_sector_neutral_cs_rankic_boot_ci_low,nonoverlap_sector_neutral_cs_rankic_boot_ci_high,merged_proxy_ic,merged_proxy_rankic,n_predictions,n_scored
72551,0.07040775044779957,0.27119491418078623,0.2596204676643153,34.32755314580526,0.06843434687246171,0.07238115402313743,72551,0.08213504352356463,0.23466779149619707,0.3500056100578919,48.92422475776509,0.0804274368003555,0.08384265024677376,2419,0.0642866699938503,0.27080670695550163,0.23738950455320054,11.52310398641025,0.052827374322886166,0.07594619996478777,2419,0.06136470178446511,0.2226404655168909,0.2756224105173262,13.173107890130513,0.05280359060432082,0.07068340323841624,2419,0.06775784465454641,0.21021423375582116,0.3223275771765864,15.379110175377049,0.059091352582776514,0.0764193326157735,0.04831570014357567,0.07386491014734214,2827738,2827738
