datetime,n,ic,month,session_type
2019-01-02 08:59:00,36,-0.13471104204654694,2019-01,day
2019-01-02 09:00:00,39,-0.2362305223941803,2019-01,day
2019-01-02 09:01:00,39,-0.06945148855447769,2019-01,day
2019-01-02 09:02:00,40,0.020265882834792137,2019-01,day
2019-01-02 09:03:00,40,0.03395015746355057,2019-01,day
2019-01-02 09:04:00,40,0.08335963636636734,2019-01,day
2019-01-02 09:05:00,40,-0.012391958385705948,2019-01,day
2019-01-02 09:06:00,40,-0.03877577558159828,2019-01,day
2019-01-02 09:07:00,40,0.02550254389643669,2019-01,day
2019-01-02 09:08:00,40,0.15327706933021545,2019-01,day
2019-01-02 09:09:00,40,0.20357923209667206,2019-01,day
2019-01-02 09:10:00,41,0.2081882804632187,2019-01,day
2019-01-02 09:11:00,41,0.1341238021850586,2019-01,day
2019-01-02 09:12:00,41,0.08424384146928787,2019-01,day
2019-01-02 09:13:00,41,0.18235629796981812,2019-01,day
2019-01-02 09:14:00,41,0.25556451082229614,2019-01,day
2019-01-02 09:15:00,41,0.09118629992008209,2019-01,day
2019-01-02 09:16:00,41,0.22434638440608978,2019-01,day
2019-01-02 09:17:00,42,-0.1385771483182907,2019-01,day
2019-01-02 09:18:00,42,-0.16298379004001617,2019-01,day
2019-01-02 09:19:00,42,-0.17024117708206177,2019-01,day
2019-01-02 09:20:00,42,-0.33622846007347107,2019-01,day
2019-01-02 09:21:00,42,-0.3058154582977295,2019-01,day
2019-01-02 09:22:00,42,-0.15343692898750305,2019-01,day
2019-01-02 09:23:00,40,0.08178024739027023,2019-01,day
2019-01-02 09:24:00,40,0.21238034963607788,2019-01,day
2019-01-02 09:25:00,41,-0.18526440858840942,2019-01,day
2019-01-02 09:26:00,41,-0.16995717585086823,2019-01,day
2019-01-02 09:27:00,40,0.17001116275787354,2019-01,day
2019-01-02 09:28:00,41,-0.24436625838279724,2019-01,day
2019-01-02 09:29:00,41,-0.1955234706401825,2019-01,day
2019-01-02 09:30:00,40,-0.26230594515800476,2019-01,day
2019-01-02 09:31:00,39,-0.0071123079396784306,2019-01,day
2019-01-02 09:32:00,39,-0.15682995319366455,2019-01,day
2019-01-02 09:33:00,39,-0.16217860579490662,2019-01,day
2019-01-02 09:34:00,40,-0.21882358193397522,2019-01,day
2019-01-02 09:35:00,40,-0.22011470794677734,2019-01,day
2019-01-02 09:36:00,39,-0.03108431026339531,2019-01,day
2019-01-02 09:37:00,39,-0.16492481529712677,2019-01,day
2019-01-02 09:38:00,39,0.08784635365009308,2019-01,day
2019-01-02 09:39:00,39,-0.02390495128929615,2019-01,day
2019-01-02 09:40:00,40,0.07374797761440277,2019-01,day
2019-01-02 09:41:00,39,0.179563969373703,2019-01,day
2019-01-02 09:42:00,39,0.26264679431915283,2019-01,day
2019-01-02 09:43:00,39,-0.10910128057003021,2019-01,day
2019-01-02 09:44:00,39,-0.1947353035211563,2019-01,day
2019-01-02 09:45:00,39,0.11203955113887787,2019-01,day
2019-01-02 09:46:00,39,0.03296653553843498,2019-01,day
2019-01-02 09:47:00,39,-0.38513168692588806,2019-01,day
2019-01-02 09:48:00,39,-0.20472681522369385,2019-01,day
2019-01-02 09:49:00,39,-0.05923561751842499,2019-01,day
2019-01-02 09:50:00,39,-0.32252708077430725,2019-01,day
2019-01-02 09:51:00,39,-0.31316468119621277,2019-01,day
2019-01-02 09:52:00,39,0.07609453052282333,2019-01,day
2019-01-02 09:53:00,40,0.006498023401945829,2019-01,day
2019-01-02 09:54:00,40,-0.33588212728500366,2019-01,day
2019-01-02 09:55:00,40,-0.2568100094795227,2019-01,day
2019-01-02 09:56:00,40,0.005455899517983198,2019-01,day
2019-01-02 09:57:00,40,-0.23648354411125183,2019-01,day
2019-01-02 09:58:00,40,-0.29789483547210693,2019-01,day
2019-01-02 09:59:00,40,-0.2103985846042633,2019-01,day
