datetime,n,ic,month,session_type
2019-01-02 08:59:00,36,-0.00048232139670290053,2019-01,day
2019-01-02 09:00:00,39,-0.07413893193006516,2019-01,day
2019-01-02 09:01:00,39,-0.02174561470746994,2019-01,day
2019-01-02 09:02:00,40,-0.14970703423023224,2019-01,day
2019-01-02 09:03:00,40,-0.06397329270839691,2019-01,day
2019-01-02 09:04:00,40,-0.00969700701534748,2019-01,day
2019-01-02 09:05:00,40,0.052117861807346344,2019-01,day
2019-01-02 09:06:00,40,0.08226053416728973,2019-01,day
2019-01-02 09:07:00,40,0.12392739206552505,2019-01,day
2019-01-02 09:08:00,40,0.13652758300304413,2019-01,day
2019-01-02 09:09:00,40,0.1440557986497879,2019-01,day
2019-01-02 09:10:00,41,0.1868406981229782,2019-01,day
2019-01-02 09:11:00,41,0.11356822401285172,2019-01,day
2019-01-02 09:12:00,41,0.07250158488750458,2019-01,day
2019-01-02 09:13:00,41,0.11718101799488068,2019-01,day
2019-01-02 09:14:00,41,0.2118017077445984,2019-01,day
2019-01-02 09:15:00,41,0.07028982788324356,2019-01,day
2019-01-02 09:16:00,41,0.13505172729492188,2019-01,day
2019-01-02 09:17:00,42,0.24202343821525574,2019-01,day
2019-01-02 09:18:00,42,0.01306542381644249,2019-01,day
2019-01-02 09:19:00,42,-0.15344053506851196,2019-01,day
2019-01-02 09:20:00,42,-0.38868188858032227,2019-01,day
2019-01-02 09:21:00,42,-0.38835346698760986,2019-01,day
2019-01-02 09:22:00,42,-0.2355344295501709,2019-01,day
2019-01-02 09:23:00,40,0.00035958358785137534,2019-01,day
2019-01-02 09:24:00,40,0.16802503168582916,2019-01,day
2019-01-02 09:25:00,41,-0.26813727617263794,2019-01,day
2019-01-02 09:26:00,41,-0.17418058216571808,2019-01,day
2019-01-02 09:27:00,40,0.1868644654750824,2019-01,day
2019-01-02 09:28:00,41,-0.2927956283092499,2019-01,day
2019-01-02 09:29:00,41,-0.35164913535118103,2019-01,day
2019-01-02 09:30:00,40,-0.4181653559207916,2019-01,day
2019-01-02 09:31:00,39,-0.03404130041599274,2019-01,day
2019-01-02 09:32:00,39,-0.19656865298748016,2019-01,day
2019-01-02 09:33:00,39,-0.34466826915740967,2019-01,day
2019-01-02 09:34:00,40,-0.3585224747657776,2019-01,day
2019-01-02 09:35:00,40,-0.23357611894607544,2019-01,day
2019-01-02 09:36:00,39,-0.08818891644477844,2019-01,day
2019-01-02 09:37:00,39,-0.2853282392024994,2019-01,day
2019-01-02 09:38:00,39,0.0753738284111023,2019-01,day
2019-01-02 09:39:00,39,-0.14109574258327484,2019-01,day
2019-01-02 09:40:00,40,0.12840919196605682,2019-01,day
2019-01-02 09:41:00,39,0.1278671771287918,2019-01,day
2019-01-02 09:42:00,39,0.27636560797691345,2019-01,day
2019-01-02 09:43:00,39,-0.16222967207431793,2019-01,day
2019-01-02 09:44:00,39,-0.2103189080953598,2019-01,day
2019-01-02 09:45:00,39,0.09229446202516556,2019-01,day
2019-01-02 09:46:00,39,-0.022932786494493484,2019-01,day
2019-01-02 09:47:00,39,-0.3160371780395508,2019-01,day
2019-01-02 09:48:00,39,-0.20399640500545502,2019-01,day
2019-01-02 09:49:00,39,-0.07431194186210632,2019-01,day
2019-01-02 09:50:00,39,-0.21449854969978333,2019-01,day
2019-01-02 09:51:00,39,-0.3087579011917114,2019-01,day
2019-01-02 09:52:00,39,0.10139644145965576,2019-01,day
2019-01-02 09:53:00,40,0.00023572206555400044,2019-01,day
2019-01-02 09:54:00,40,-0.2143576741218567,2019-01,day
2019-01-02 09:55:00,40,-0.19852980971336365,2019-01,day
2019-01-02 09:56:00,40,0.023088861256837845,2019-01,day
