dense_cs_ic_n_timestamps,dense_cs_ic_mean,dense_cs_ic_std,dense_cs_ic_icir,dense_cs_ic_nw_tstat,dense_cs_ic_boot_ci_low,dense_cs_ic_boot_ci_high,dense_cs_rankic_n_timestamps,dense_cs_rankic_mean,dense_cs_rankic_std,dense_cs_rankic_icir,dense_cs_rankic_nw_tstat,dense_cs_rankic_boot_ci_low,dense_cs_rankic_boot_ci_high,nonoverlap_raw_cs_ic_n_timestamps,nonoverlap_raw_cs_ic_mean,nonoverlap_raw_cs_ic_std,nonoverlap_raw_cs_ic_icir,nonoverlap_raw_cs_ic_nw_tstat,nonoverlap_raw_cs_ic_boot_ci_low,nonoverlap_raw_cs_ic_boot_ci_high,nonoverlap_sector_neutral_cs_ic_n_timestamps,nonoverlap_sector_neutral_cs_ic_mean,nonoverlap_sector_neutral_cs_ic_std,nonoverlap_sector_neutral_cs_ic_icir,nonoverlap_sector_neutral_cs_ic_nw_tstat,nonoverlap_sector_neutral_cs_ic_boot_ci_low,nonoverlap_sector_neutral_cs_ic_boot_ci_high,nonoverlap_sector_neutral_cs_rankic_n_timestamps,nonoverlap_sector_neutral_cs_rankic_mean,nonoverlap_sector_neutral_cs_rankic_std,nonoverlap_sector_neutral_cs_rankic_icir,nonoverlap_sector_neutral_cs_rankic_nw_tstat,nonoverlap_sector_neutral_cs_rankic_boot_ci_low,nonoverlap_sector_neutral_cs_rankic_boot_ci_high,merged_proxy_ic,merged_proxy_rankic,n_predictions,n_scored
72551,0.0747908978218232,0.2712888343095571,0.27568734265149386,36.65377136599106,0.07281681081804248,0.07676498482560393,72551,0.08832310766133801,0.2312892939819426,0.38187287505073036,53.748115766830146,0.0866400852453016,0.09000613007737442,2419,0.06770578788091175,0.26667469799863397,0.2538890580510138,12.290388930106435,0.05561282954799399,0.0794373658801413,2419,0.061613603525281134,0.21955670321073104,0.28062729410791093,13.384406547679111,0.052547856581321675,0.07153775403393203,2419,0.07259863823937036,0.2054463708418373,0.35337026369407304,16.86917427229169,0.0641648933750191,0.08132872463256147,0.05459205061197281,0.08009047129937456,2827738,2827738
