datetime,n,ic,month,session_type
2019-01-29 10:52:00,36,-0.013130793432124081,2019-01,day
2019-01-29 13:52:00,36,-0.06735352330004786,2019-01,day
2019-01-29 14:22:00,37,-0.05855855855855856,2019-01,day
2019-01-29 21:20:00,29,0.0606210029268809,2019-01,night
2019-01-29 21:50:00,29,0.1559305344996695,2019-01,night
2019-01-29 22:20:00,29,0.1837664750975568,2019-01,night
2019-01-29 22:50:00,22,0.14059853190287974,2019-01,night
2019-01-30 09:19:00,39,0.13340756128224446,2019-01,day
2019-01-30 09:49:00,39,-0.07767089603216165,2019-01,day
2019-01-30 10:34:00,39,-0.16741360124966834,2019-01,day
2019-01-30 13:34:00,40,-0.1136555732835259,2019-01,day
2019-01-30 14:04:00,39,-0.20466069268306897,2019-01,day
2019-01-30 21:02:00,29,-0.16917398803904113,2019-01,night
2019-01-30 21:32:00,28,0.30108115787631606,2019-01,night
2019-01-30 22:02:00,28,0.004378762999452655,2019-01,night
2019-01-30 22:32:00,22,-0.0444846790629434,2019-01,night
2019-01-31 09:01:00,36,0.056628056628056624,2019-01,day
2019-01-31 09:31:00,37,-0.22072072072072071,2019-01,day
2019-01-31 10:01:00,39,0.2693010500750482,2019-01,day
2019-01-31 10:46:00,41,-0.006625983337748753,2019-01,day
2019-01-31 13:46:00,41,-0.060463496300361186,2019-01,day
2019-01-31 14:16:00,41,-0.04425087108013937,2019-01,day
2019-01-31 21:14:00,31,0.004437273455011092,2019-01,night
2019-01-31 21:44:00,31,0.1435483870967742,2019-01,night
2019-01-31 22:14:00,30,-0.2275862068965517,2019-01,night
2019-01-31 22:44:00,25,0.062427861546251115,2019-01,night
2019-02-01 09:12:00,40,0.1474948421540412,2019-02,day
2019-02-01 09:42:00,39,-0.02409394663679942,2019-02,day
2019-02-01 10:12:00,39,0.14120147798841504,2019-02,day
2019-02-01 10:57:00,39,-0.11200001435667636,2019-02,day
2019-02-01 13:57:00,39,0.16231011370211706,2019-02,day
2019-02-01 14:27:00,40,0.028894413465813038,2019-02,day
2019-02-11 09:25:00,40,0.05077428996398639,2019-02,day
2019-02-11 09:55:00,39,0.14126584089291458,2019-02,day
2019-02-11 10:40:00,42,-0.09636113263789234,2019-02,day
2019-02-11 13:40:00,42,0.0427101067284855,2019-02,day
2019-02-11 14:10:00,42,0.42209795944467626,2019-02,day
2019-02-11 21:08:00,30,-0.23692992213570632,2019-02,night
2019-02-11 21:38:00,29,0.1476547710867128,2019-02,night
2019-02-11 22:08:00,29,0.04360142907810664,2019-02,night
2019-02-11 22:38:00,23,0.10979233857457456,2019-02,night
2019-02-12 09:06:00,37,-0.17933818833958756,2019-02,day
2019-02-12 09:36:00,39,0.19210526315789472,2019-02,day
2019-02-12 10:06:00,39,0.2500506226592209,2019-02,day
2019-02-12 10:51:00,37,-0.1284545356956173,2019-02,day
2019-02-12 13:51:00,39,0.3857056163285958,2019-02,day
2019-02-12 14:21:00,38,-0.09335668386066169,2019-02,day
2019-02-12 21:19:00,29,0.40493950599031603,2019-02,night
2019-02-12 21:49:00,29,-0.06403940886699507,2019-02,night
2019-02-12 22:19:00,29,0.10837438423645321,2019-02,night
2019-02-12 22:49:00,21,-0.05844155844155844,2019-02,night
2019-02-13 09:19:00,38,-0.2119603876893667,2019-02,day
