dense_cs_ic_n_timestamps,dense_cs_ic_mean,dense_cs_ic_std,dense_cs_ic_icir,dense_cs_ic_nw_tstat,dense_cs_ic_boot_ci_low,dense_cs_ic_boot_ci_high,dense_cs_rankic_n_timestamps,dense_cs_rankic_mean,dense_cs_rankic_std,dense_cs_rankic_icir,dense_cs_rankic_nw_tstat,dense_cs_rankic_boot_ci_low,dense_cs_rankic_boot_ci_high,nonoverlap_raw_cs_ic_n_timestamps,nonoverlap_raw_cs_ic_mean,nonoverlap_raw_cs_ic_std,nonoverlap_raw_cs_ic_icir,nonoverlap_raw_cs_ic_nw_tstat,nonoverlap_raw_cs_ic_boot_ci_low,nonoverlap_raw_cs_ic_boot_ci_high,nonoverlap_sector_neutral_cs_ic_n_timestamps,nonoverlap_sector_neutral_cs_ic_mean,nonoverlap_sector_neutral_cs_ic_std,nonoverlap_sector_neutral_cs_ic_icir,nonoverlap_sector_neutral_cs_ic_nw_tstat,nonoverlap_sector_neutral_cs_ic_boot_ci_low,nonoverlap_sector_neutral_cs_ic_boot_ci_high,nonoverlap_sector_neutral_cs_rankic_n_timestamps,nonoverlap_sector_neutral_cs_rankic_mean,nonoverlap_sector_neutral_cs_rankic_std,nonoverlap_sector_neutral_cs_rankic_icir,nonoverlap_sector_neutral_cs_rankic_nw_tstat,nonoverlap_sector_neutral_cs_rankic_boot_ci_low,nonoverlap_sector_neutral_cs_rankic_boot_ci_high,merged_proxy_ic,merged_proxy_rankic,n_predictions,n_scored
68961,0.07037810028497402,0.2560956051296692,0.27481182369115387,36.28208423943057,0.06846667898326635,0.07228952158668168,68961,0.08580781721313928,0.2093655396659444,0.40984689911267597,56.38477308097573,0.08424517519841833,0.08737045922786023,2299,0.07072216347119575,0.254066986294049,0.27836030372456255,13.547569061189698,0.060766666938655414,0.08070621279258368,2299,0.06441063189396783,0.22146656268913714,0.29083682480943274,14.568229521772334,0.05623727479026145,0.07246456042123675,2299,0.07376569546865364,0.17574964504456642,0.4197203098188233,20.475891475245547,0.06722206754012651,0.08098302511866873,0.054452426731586456,0.08236770657064421,2693337,2693337
